 ,Label,Area,Circ.,AR,Round,Solidity
1226,sample2_thresholded.tif,211.673,0.873,1.433,0.698,0.944
1227,sample2_thresholded.tif,188.858,0.806,1.616,0.619,0.925
1228,sample2_thresholded.tif,355.745,0.913,1.116,0.896,0.956
1229,sample2_thresholded.tif,207.448,0.851,1.529,0.654,0.935
1230,sample2_thresholded.tif,179.563,0.863,1.458,0.686,0.937
1231,sample2_thresholded.tif,223.503,0.864,1.224,0.817,0.934
1232,sample2_thresholded.tif,240.403,0.834,1.640,0.610,0.937
1233,sample2_thresholded.tif,356.590,0.847,1.401,0.714,0.948
1234,sample2_thresholded.tif,13.520,1.000,1.083,0.924,0.889
1235,sample2_thresholded.tif,412.783,0.450,2.126,0.470,0.709
1236,sample2_thresholded.tif,181.675,0.807,1.812,0.552,0.936
1237,sample2_thresholded.tif,214.630,0.878,1.400,0.714,0.947
1238,sample2_thresholded.tif,160.128,0.795,1.412,0.708,0.902
1239,sample2_thresholded.tif,186.323,0.949,1.133,0.882,0.952
1240,sample2_thresholded.tif,473.200,0.713,1.965,0.509,0.909
1241,sample2_thresholded.tif,176.605,0.894,1.162,0.860,0.936
1242,sample2_thresholded.tif,347.718,0.717,1.695,0.590,0.902
1243,sample2_thresholded.tif,575.023,0.689,2.311,0.433,0.923
1244,sample2_thresholded.tif,193.505,0.819,1.268,0.788,0.929
1245,sample2_thresholded.tif,181.253,0.833,1.699,0.588,0.947
1246,sample2_thresholded.tif,203.645,0.838,1.392,0.718,0.938
1247,sample2_thresholded.tif,189.280,0.796,1.705,0.587,0.937
1248,sample2_thresholded.tif,179.563,0.881,1.243,0.804,0.935
1249,sample2_thresholded.tif,163.085,0.919,1.277,0.783,0.945
1250,sample2_thresholded.tif,196.040,0.876,1.174,0.852,0.948
1251,sample2_thresholded.tif,204.913,0.777,1.736,0.576,0.929
1252,sample2_thresholded.tif,253.500,0.783,1.553,0.644,0.932
1253,sample2_thresholded.tif,222.658,0.822,1.561,0.641,0.930
1254,sample2_thresholded.tif,34.223,0.923,1.006,0.994,0.890
1255,sample2_thresholded.tif,187.590,0.707,1.390,0.719,0.900
1256,sample2_thresholded.tif,192.238,0.916,1.173,0.852,0.950
1257,sample2_thresholded.tif,200.265,0.845,1.219,0.820,0.909
1258,sample2_thresholded.tif,186.323,0.909,1.348,0.742,0.944
1259,sample2_thresholded.tif,144.918,0.875,1.303,0.767,0.941
1260,sample2_thresholded.tif,248.008,0.825,1.053,0.950,0.927
1261,sample2_thresholded.tif,214.630,0.782,1.882,0.531,0.934
1262,sample2_thresholded.tif,197.308,0.738,1.841,0.543,0.893
1263,sample2_thresholded.tif,201.533,0.877,1.342,0.745,0.940
1264,sample2_thresholded.tif,185.900,0.899,1.254,0.798,0.945
1265,sample2_thresholded.tif,344.338,0.878,1.311,0.763,0.959
1266,sample2_thresholded.tif,298.285,0.863,1.572,0.636,0.952
1267,sample2_thresholded.tif,194.350,0.722,2.039,0.491,0.915
1268,sample2_thresholded.tif,27.885,0.898,1.250,0.800,0.892
1269,sample2_thresholded.tif,160.128,0.879,1.295,0.772,0.935
